Date of Exp,Star Rating,Reviews
2019-03-11,5,"Absolutely fab!!! Lauren and seany are the best, they sorted me and my boyfriend out with excellent deals on our A-class’s!! Thank you for all your hard work!!!"
2019-03-11,5,"We have recently purchased our car from Inchcape Land Lover Preston and I must say that we were very pleased with their services and their attention to detail.
Our sales person was Alan Wood and we could not praise him enough for going the extra mile to ensure that we were happy with our purchase and that the car was in exceptional shape when we collected it. He was extremely professional and polite at all times and we did not feel rushed nor pressured in making a decision. He was just happy to show us the car, how it drives, etc. He took his time to talk us through all the process and to show us how to improve the driving experience on our vehicle.
He even called the following day to ensure that we made it home safely and that we were pleased with everything.
All we can wish is for them to keep up the great work."
2019-03-11,3,"Unfortunately when I arrived for my timed appointment I was advised things were running behind schedule and then this was compounded by what should have been a 90 minute service taking a bit over 2 hours.
What added to the annoyance of the delays was the absolutely lousy Wi-Fi, less than 1mb download speed. I had my iPad with me which is Wi-Fi only and wasn't able to watch anything on it due to the slow Wi-Fi speeds"
2019-03-10,1,"Terrible service here. I was told car was fixed and all tested. Drove out and 10 minutes later the car broke down, Engine failure. Called centre and they said they would call straight back after speaking with engineer. No call back. I called back and then centre was now closed for the weekend. Awful"
2019-03-10,5,"My experience at Audi Stockport was fantastic. Dee was efficient and extremely knowledgeable on ensuring I purchase the perfect vehicle for myself. He was very patient and kept me updated through the entire process of looking for a vehicle and picking the vehicle up. He answered all of my questions with great knowledge,and I could not have wished for any better service that I received. Dee made buying my first vehicle feel extremely simple ensuring I had the best customer experience possible. My conversations with Geoff also allowed me to feel like a valued customer and I believe every single one of my needs were met due to the fantastic customer service and knowledge provided by Dee and Geoff. I will be recommending my contacts to purchase from Stockport Audi, I cannot thank the staff enough."
2019-03-10,5,"I would definitely recommend this dealership to anyone looking to purchase a BMW. The service here is absolutely fantastic. It was my first new car purchase so Jonathan Hood and his management team ensured I had nothing less than a brilliant experience. From finding my car, to presenting me with options that enabled me to make the most informed decision, to collecting my car with a lovely surprise (bouquet of beautiful flowers). The end to end experience here is brilliant. Attentive and welcoming staff and a real sense of ""customer comes first"" here. Thank you all for making my first new car purchase a wonderful experience."
2019-03-10,2,"My car was booked in for an interim service for £220 with a suggested time of 2 - 3 hours quoted, it took 6.
I was told I needed a brake fluid change and air con service only when checking my car in, another £190 - why wasn't i told at the time of booking?
Just as i was eventually leaving I was told to bring the car back in two weeks for rear brake pads, cost £270, why wasn't this done with the service?
My £220 interim service will cost more like £700 and two days lost, thank goodness it wasn't a full service."
2019-03-10,3,"My car was in the garage for its first service and I was told it would be ready by 5.00pm but I would receive a phone call before that. I telephoned at 4.45 to see if it would be ready by 5pm and was told someone would get back to me, 3 days later and I still haven’t received said call. I went through to the garage at 5.30 and after waiting my car was eventually ready, however it had not been valeted and I was asked to make another appointment to have this done.
Overall, for the cost of the service I was extremely disappointed in the customer care I received."
2019-03-10,5,"Very efficient, polite and professional service.

The service was done as it should have been with a courtesy car provided as well, along with a car wash on my vehicle.

The service agent went through the health check thoroughly to explain everything within the check to me accordingly."
2019-03-10,5,"Been with BMW-Inchcape - Ipswich since 2013. Initial good sales and then I experienced a significant dip in their customer service but in the last two years, I feel there is a conscious attempt to improve customer service. Recent experience this month was very friendly, methodical and professional but could also be due to the efficiency of one personnel in particular - Megan Flatt - who I thought was brilliant in arranging everything. Still waiting to hear for my EGF goodwill refund though but I am optimistic this will not be delayed. - Dr S Sharma"
2019-03-09,5,"Lee Chapman worked really hard to get me sorted with my new mini ASAP
Cannot thank him enough, he managed to get everything sorted and turned around within 2 weeks
Thanks Lee"
2019-03-09,1,"Coppers BMW Colchester advertise cars which they do not hold, entice you in they attempt to sell you cars you don't want. They are untrustworthy, have zero integrity, interested only in making a sale."
2019-03-09,5,"Dear Sir,
It was great to visit you to have a car health check ,excellent service provided and the staff concerned were very helpful .I am very pleased the way I was dealt with.Staff were very polite and helpful.I will recommend Croydon BMW to any one who wishes to meet good team worker to help you open heartedly."
2019-03-09,5,Second car I have bought from this dealership and the service has again been first class.
2019-03-09,5,excellent service
2019-03-09,5,The whole purchase experience was painless and simple. Simon Morley was brilliant and guided me through the whole process online with no glitches. I'd definitely recommend Simon and the dealership if you're looking for a new car.
2019-03-09,5,"This was my first purchase of a new Jaguar from Inchcape Norwich and I was very impressed with their staff throughout. I ordered the I-Pace in May 2018 and was given exceptional help during the build process. I had to wait 8 months until January 2019 before the car was available, but the delay was outside Inchcape's control and they kept me informed of the situation on a regular basis. I was given a thorough training session when I took delivery of the car. Overall a first class experience."
2019-03-09,4,Good service
2019-03-09,5,Great customer service and experience. Felt welcomed from the moment we walked through the door A special thanks to Sophie for all her help.
2019-03-09,5,5*Excellent service from Andy from lnchcape Loughborough always was available explained everything to me. I left feeling very happy with my new car and would Recommend Mercedes Loughborough to anyone
2019-03-09,5,"Had a great experience from negotiation to final pick up of car. We were kept informed every step if the way. This is the second car I have purchased from this franchise, both times I found the price very competitive and enjoyed dealing with the people there. Thanks to Imy for all his help through the process. We have had our new mini for a week, it looks and drives brilliantly, couldn't be happier."
2019-03-09,1,"Cooper BMW Chelmsford - rang them countless times over the last week, either no answer, put on hold for ages having to listen to messages telling me how fantastic they are, or on the occasions I did actually manage speak to someone I was repeatedly promised someone would call me back. No one ever did. I have given up. Avoid. There are plenty of far better BMW dealerships to use"
2019-03-08,4,Very happy with the work and customer service. The free collection and return of the vehicle was extremely hassle free. The reason I didn’t give 5 stars is that the courtesy clean of the vehicle interior and exterior on this occasion was done to a dissapointingly low standard.
2019-03-08,5,"The whole process from start to finish was the best car showroom experience I have ever had. Wayne Haddon and Inchcape Southampton have made my buying experience second to none.

If I could I would award 10 stars.

Thank you

Bob"
2019-03-08,1,I had to wait 40 minutes just to pick up my car and when I got my car back it was still dirty...I said why was I waiting 40 mins for the vehicle and it has not been cleaned the staff member replied because we couldn't find your car.. It was terrible service..
2019-03-08,5,Recently purchased T-Roc from Inchcape Stretford .My sales executive Syed Shah made the process of buying a new car pain free . He was able to secure me a great deal and the transaction was processed quickly and efficiently.
2019-03-08,5,"Great customer service, informative staff. I waited whilst they did the work on my car and I was made to feel welcome & comfortable. Nice coffee too!"
2019-03-08,5,"From the moment I walked in to the showroom, to driving out with my newly purchased mini, the customer service I received from James was exemplary. Thank you for ensuring that buying my car at your showroom was the best decision I could have made."
2019-03-08,5,"The sales executive has been excellent and very good customer care

Fantastic and great experience"
2019-03-08,5,I've bought a few cars from different dealers in the past but coppers of Malton is far far by the best experience iv e had.the salesman that helped me was dion John .he was so helpful and any questions I asked him he answered .if any he couldn't he went and found out for me.he put me at ease straight away.you can't go wrong using this dealership.very good customer service.thanks once again dion.
2019-03-08,5,from start to finish our dealings with Mercedes Llandudno have been excellent with a special mention of our sales executive Lois Hughes for providing a smooth pain free transaction
2019-03-08,1,Terrible all round service at Bmw Cooper Norwich the worst Iv ever come across they have givin Bmw a bad name i will never buy another Bmw again right from the start nightmare stay well clear!!
2019-03-08,5,After booking in the vehicle I had a text and phone call reminder. The vehicle was completed in a day and was washed and hoovered.
2019-03-08,5,It was a pleasure to deal with Guildford Lexus who throughout the purchase of my new car were helpful and professional at all times
2019-03-08,5,Fabulous service from David and the team at mini Teesside
2019-03-08,5,"Staff were friendly and helpful, car was sorted nice and quickly."
2019-03-08,5,"Prompt, efficient and kept me informed."
2019-03-08,5,"Bought a used car from Scott at the Liverpool branch. Great customer service no pressure, all questions answered, test drive offered. Would recommend to anyone looking for a car."
2019-03-07,5,Made the whole experience of buying my new car very pleasureable
2019-03-07,5,"Bought our range rover sport from John Hill at inchape Preston, I can honestly say it was a pleasurable experience despite having to part with hard earned money x John was very informative on the car we bought , nothing was to much trouble , 2 test drives and no pressure . I would not hesitate in recommending the staff at inchape Preston, If you want honesty, and quality , then this is the company to deal with . I would certainly give them my business in the future . Janet and David"
2019-03-07,5,"Excellent service from start to Finnish , my second time buying from them and I shall return.👍"
2019-03-07,5,Excellent customer service and product knowledge. Would highly recommend Paul Care.
2019-03-07,5,"Dropped my VW caddy with the team at Trafford park VW service centre as I had an electrical problem, excellent service, video sent mid day of the team checking my van, text message sent and phone to explain completed work and fault, very helpful throughout, great service, and would definitely use again"
2019-03-07,5,"I bought a Merc GLE from Mercedes Cheshire. From begining to end it was a fantastic experience. The salesperson was Hannah Weatherspoon. She handled the sale with professionalism and patience when dealing with me. Nothing was too much trouble. She even called the day after to make sure I didn’t have any problems. Every member of staff who I dealt with gave me the same level of service, from the Boss to the person who made me a coffee. I will be buying my next car from Inchcape UK. Many thanks"
2019-03-07,5,"Very good service from Neil Hastings and a very nice man , he showed me everything I will go there again"
2019-03-07,5,Excellent customer service.
2019-03-07,5,Straightforward supportive process. Young sales executive who was knowledgeable and helpful. At no point did I feel pressured.
2019-03-07,5,Very helpful from start to finish. They found me a car that was within my budget and were very professional and friendly. Very pleased with the whole process.
2019-03-07,5,"My dealings with this company have been excellent. Friendly faces and professional attitudes were the first impressions i encountered as I walked into the establishment.
No messing, no red tape, just straight forward practice. Everything was explained understandably and I was contacted as soon as the car was ready."
2019-03-07,5,"Honest, helpful and friendly service from Ollie. Made it easy for me to make a decision."
2019-03-07,5,Really pleased with BMW Cooper Norwich
2019-03-07,5,"Perfect from initial enquiry to handover of my fantastic Jaguar XK. Louis the sales executive was friendly and professional from start to finish.
I really can’t fault buying a vehicle from Inchcape Preston. Well done guys. Steve"
2019-03-07,5,"Took my vehicle here because my local BMW garage could not fit it in for an mot until 1 month after my current one ran out.
Coopers were efficient, staff polite and friendly. They sorted the mot and a recall/ warranty problem. I probably won't be using my local one again as this is the second time (the first was after a breakdown to do with the warranty issue) that they have almost refused to help me. Coopers have just gained themselves another customer."
2019-03-07,5,"I have bought a new Mercedes car for the first time. My experience with the Warrington Showroom was flawless from start to finish. The customer service from everyone working there is truly exceptional.
I would like to highlight Tony, who sold the car to us. He was helpful, patient and professional at all times. I would not hesitate to recommend him and the showroom staff to all."
2019-03-07,5,"BMW Coopers, Norwich. Vehicle in for recall work. Friendly service work completed on time, vehicle given health check & wash. entirely happy."
2019-03-07,2,"Pretty poor really. Waited 4 weeks for a service with a loan car, called the day before saying there wasn’t a car for me, then told I had to wait another 4 weeks, so had to ask to speak to a manager to get my car in sooner!

Didn’t even wash my car after saying they would as well."
2019-03-07,5,"I got exactly what I wanted and expect from and MB dealer - courteous, efficient, smooth and together."
2019-03-07,3,"Disappointed with my visit to Inchcape, I’m not a local to the area so it’s the first time I used this service center.

Car was booked in for front brake pads to be replaced, upon inspection I received a call informing me that all pads needed replacing and the front discs needed replacing too (typical....) I was quoted a price of £900, according to the jaguar website the servicing costs for front pads and discs is only £452.44, rear pads £184.94, after pointing this out the price dropped to £615. Left me feeling very untrusting of inchape, the final insult was a small one but tarnished my view enough that, when finally being handed the keys back, my outreached hand was ignored and the keys thrown on the table next to me. While I understand many will view this as petty, it was enough for me not to consider using inchape again."
2019-03-07,5,"I have just bought a used E Class from this dealership and I must say the service was really good from the off. The reception staff were always really attentive and excellent. I dealt with Ben and his service was also excellent as was the sales manager whose name escapes me, but his laid back attitude was really good and made you at ease. Would go back again without a thought."
2019-03-07,5,Absolutely wonderful service and reception from moment walked in door to view until our eventual purpose
2019-03-07,5,"This is my first time with Toyota. All the staff attending my requirements were polite, courteous ,and extremely helpful.
I would have no hesitation in recommending Inchcape Toyota Sandhurst to anyone."
2019-03-07,5,Jordan at the Guildford Inchcape was very friendy yet professional and kept me up to date with what was going on. Excellent customer service 😊
2019-03-07,5,"Great customer experience as always. Car in for its routine service and Gary kept to the promised time of 2 hours and made sure I was updated on how it was going. Also a full explanation was given of everything that had been done once the service was completed. Brenda did a great job of ensuring, that whilst I waited, plenty of coffee and refreshments were provided."
2019-03-07,5,I received excellent service on time and the staff were very polite and helpful. This was my first visit to the garage/showroom in Pride Park and I was very impressed with the receptionist and service/attention by Mr Tolan.
2019-03-07,4,"Leicester Mercedes Benz where excellent and very welcoming and helpful, but let down by the service centre in Nottingham, I asked for the car to be collected as my partner is disabled and needs someone with her, I've always used this service but when booking the car in for its service way back in January I was told I couldn't have the car collected, I could sit and wait or drop off and collect later, I had to get a helper in to sit with my partner while I brought the car over, in all about 3 hours with the traveling.
this needs to be sorted and your booking staff trained on the services offed by Mercedes Benz"
2019-03-06,5,Excellent service - huge thanks to Edward Harrison for all his help! Appreciated the honesty and genuine service received and super happy with the car!
2019-03-06,5,Recently bought a beautiful ex-demo Jaguar XJ from Inchcape in Preston. Well served and looked after by Alan Wood. Car was very well presented and it was a pleasure doing business with Alan and the company.
2019-03-06,5,"After spotting a mini countryman in a car park, myself and my daughter walked in to cooper Durham, we were greeted with an offer of tea, coffee and biscuits, absolutely no pressure sales, without blabbering on I have had a great buying experience, not just Christian who has helped, listened and answered all my questions no matter how trivial, every member of staff I have dealt with has been more then helpful, to the point of letting us finish our cup of tea so it didn't go cold, spent time to help and solve problems above and beyond. Thank you to you all, by the way what a car, thank you for listening to all my needs. A very satisfied customer."
2019-03-06,5,Excellent service! Everything was carried out as discussed. Extremely helpful.
2019-03-06,1,"First visit for MOT and service and badly disappointed. Two new tyres fitted but gunk and black mess left on tyres and alloys. Although agreed, car wasn't washed and vacuumed. Urgent cam email sent at 5pm -despite car being with Audi since 9am - for new front pads and discs. After talking to guy looking after car, this turned out not to be an urgent requirement after all! Price quoted on cam email was totally different to paperwork given to me at the end of the day. In fairness after complaining bitterly Audi collected the car the next day to clean it up and offered to honour the lower price quoted."
2019-03-06,5,"This company was very helpful from the off, happy to spend time with us to discuss our needs and not hard sell. Really friendly Anne who helped us from start to finish with the purchase of our new car"
2019-03-06,5,"Very patient and professional staff, nothing was too much effort for them.
I had looked around many other dealerships when looking at new cars and felt Inchape Toyota treated me well and took time to understand what I was looking for.
Would recommend them."
2019-03-06,4,"Great car, great service. Thank you!"
2019-03-06,5,"Excellent customer service, so pleased with Cooper in Banstead"
2019-03-06,5,"Great service yet again
Big thanks to Tony Horwell fo all his help"
2019-03-06,5,"Booked in for service. Communication was good, car was collected, serviced, cleaned and returned without issue. Good service"
2019-03-06,5,Great service from start to finish and my car was returned washed and vacuumed.
2019-03-06,5,A recent rear brake replacement for my 5 year old very Polo was very well carried out with no problems afterwards. The staff were very friendly a everything carried out satisfactory.
2019-03-06,1,"Car was supposed to be cleaned inside and out. Very poor level of service. The dashboard was half done, the internal doors / back of front seats were not wiped down, the carpets were part vacuumed. It was literally like I had turned up part-way through the cleaning of the vehicle. The externals were ""washed"" but there were a few patches where the existing dirt had been missed completely. I actually had to cleaned the vehicle myself that evening as it looked strange with dirty patches on the bodywork."
2019-03-06,5,Karl and Ben looked after my car and requirements very well on my visit to Audi Maidstone this week. Some may even say the WOW factor!
2019-03-06,5,Very attentive as always. Kept up to date with progress throughout the day and car valeted upon collection. Expensive some may say but you get what you pay for.
2019-03-06,5,"Friendly helpful team, and no hidden costs with service carried out 👍"
2019-03-06,4,"It would have been good to get a vehicle inspection 'checklist' report from your visual inspection, as done by other service agents."
2019-03-06,5,Very friendly ! Good and professional .
2019-03-06,2,"Not a great experience. Replacement car wasn't booked, very difficult to get through to the garage to find out when to pick up the car, and the electric key to our garage which was on the same keyring came back broken."
2019-03-06,5,"Excellent service picked up my car MOT then dropped it off later, exemplary service"
2019-03-06,4,"Polite & Professional. However, I would say there is room for improvement. Once my car had been checked at the service I was sent a video of the issues. I called and left three messages with differing people for my 'technician / service advisor to call me and discuss the findings). They did not call. My wife went back to collect the car! We will take our custom elsewhere."
2019-03-06,5,Very happy with the service from Mini Cobham and particularly Jack Wray who navigated me through the purchase and all the gadgets on the mini
2019-03-05,5,"Very Impressed I was kept updated each stage on the progress with my vehicle !

The staff are proactive and help full !
The showroom is something else !"
2019-03-05,5,"Having just collected my new car, l'd like say without any reservation the professionalism and courtesy of entire team at Cooper BMW Sunderland, especially the reception and sales staff, with a special thank you to Chris Parker, collectively made the experience of choosing and buying a new car a truly pleasurable experience and one I hope to repeat in the future."
2019-03-05,4,Very good service
2019-03-05,5,Exceptional Service throughout my New Car Purchase by a Team of Highly Motivated and Honest Personnel. Congratulations on your Professionalism.
2019-03-05,5,I was very happy with Philip for his advise and dedication. The car left in first class order and will return again
2019-03-05,5,All as expected
2019-03-05,5,Had a very good experience when I was buying my car.
2019-03-05,1,"So disappointed with this dealership, visited Cheshire Oaks site on Saturday to be told the sales person who deals with business leases was not in (?). The lady said she would get me a card to call the salesperson in the week, and disappeared, never to be seen again. I tried calling at lunch time, reverted to the 'sales team' extension and continual ringing, no answer, get the impression they do not need the business. Will go to another dealership..."
2019-03-05,4,Very goog serves happy to use again even though I was charged 12 pounds for using my own clips to fit a side panel
2019-03-05,5,"Excellent service, friendly and knowledgeable people. Top class"
2019-03-05,4,Great service thank you all.
2019-03-05,5,Kept up to date at all times and was offered a lift when I was unable to get back to pick up the car
2019-03-05,5,"Very attentive and prompt service
I was served as soon as I entered and picking up a courtesy car took only a matter of minutes.
Car was available on time and, again, service was prompt and efficient"
2019-03-05,5,"Car was booked in for a service. Everyone was very friendly and helpful.
The car was ready when they said it would be, and was cleaned inside and out.
Very happy with the service."
2019-03-05,5,"Listen to all I say and conduct themselves very well. Curteous and polite. The attention to detail is wonderful.
I found the car ready on time and washed.
I have been taking my car to Stratford for 8 years."
2019-03-05,5,"On arrival at the Loughborough Mercedes branch, I was met with a courteous and friendly reception from Sandra on the front desk, who quickly determined my enquiry and auctioned it without delay and directed me to the reception area whilst offering me refreshments as I waited. Within a short time I was greeted by Chris, who made me feel a valued customer and promptly dealt with the booking in of my car and organised the loan car which had previously been arranged on an earlier visit. Chris was also helpful in showing me the layout of the loan car( it was a different model to the one I currently drive) and made sure I understood the driving features of the car. On my return later in the day ,having been phoned to say my car was ready for collection. My whole experience was first class and there was nothing that could be improved on."
2019-03-05,2,"We arrived at the garage about 20 min,s early. handed over the car and asked how long the service would take. The girl on reception then said it would be ready about two o clock this was 09.15 When we asked why it would take so long ,we were told that there were cars in front of our car and they came first! I began to raise my voice
and eventually she said it would finished by 12.00.
yours sincerely M.Lemon"
2019-03-05,5,Very good that’s it
2019-03-05,5,"Dave in the used car section and Neil were professional, swift and excellent in all I required.
I bought a car from them in the space of a half an hour phone call, and when I collected later that week, the process was effortless."
2019-03-05,5,"Perfect service from start to finish, best sales person I’ve ever dealt with. Highly recommend."
2019-03-04,5,"Excellent service especially Ian Farmery with whom i dealt with. Professional , efficent, and informative even picking me up at the station after my trip from Ireland. Car handover was fast and painless would highly recommend. 5 stars."
2019-03-04,5,"No pressure to buy, very easy going with succinct, very clear information provided in regard to models, costs and technical specifications etc.

The collection process was especially well organised considering it was a “new plate” day.

Only small criticism was the lack of available parking spaces."
2019-03-04,5,Excellent service from both sales reps Yin and Demetrius.They demonstrated a comprehensive knowledge of their products which helped me to be more focussed in my purchase of a new Jag F- Pace..Well done and thank you for your support throughout making my visit a most enjoyable expereience.
2019-03-04,5,"Very easy to deal with , very knowledgeable sales staff. Very helpful with any query."
2019-03-04,5,Super customer services. Would totally recommend.
2019-03-04,5,"I could not fault the experience of buying my new Mini Cooper S five door hatchback with Inchcape UK. Lee, who sold me the car, was most helpful & informative in helping me to choose the car that suited me best. I had the loan of 1st. a clubman & 2nd. a 5 door hatch (Both Cooper S models) I had the chance to see how they fitted in my garage, as well as testing them both on the road. I am very satisfied that I have made the right choice of car & I am also delighted with the factory fitted options that I have chosen. Lee was very painstaking in showing me the various colours & interior finishes, wheels etc. I particularly like the head up display & the different driving modes, which he demonstrated to me. All in all, I would give 5 stars or 10/10 to Lee & for the experience & professional manner with which I was treated."
2019-03-04,5,All staff were extreamly helpful and courteous at all times giving me enough time to think and make sure I was purchasing the vehicle that best suited my needs a very happy customer
2019-03-04,5,"Absolutely brilliant service. Very friendly and helpful. Thanks to Simeone Redway, very polite and understanding. Simeone went the extra mile to make sure I was looked after. Also like to thank Tariq for the amazing service, made the whole experience effortless. Highly recommend to anyone. Thanks again."
2019-03-04,1,From start to finish the experience I had was poor. I wasn't informed of the progress of my car service and I wasn’t told I needed to rebook for an issue to be fixed. I only found that out when I received the check list and there was no one to speak to about it as they had all gone home. Just wouldn’t get this poor service with Mercedes so I certainly won’t be buying another BMW as I value customer service. The valet I received was awful and I could’ve done a better job myself. The inside of my car has white marks all over the seats and the wheels have only been half cleaned! Think you need to review your showroom slogan.
2019-03-04,5,"From start to finish, excellent service."
2019-03-04,5,"I was served at BMW by luis Walsh. It was my first time purchasing a car and Luis providing all information needed showed the upmost excellent customer service, polite welcoming informative. Upon collection on the car he gave me a very detailed run through on all the electronics of the car. All in all Luis made it a great experience all round and I will definitely be back for my second car."
2019-03-04,5,"Very good dealer thanks to Stephanie Benson and the manager Harps, I'm love with my new mini and I will see you in a few years when I upgrade"
2019-03-04,5,"The service received was exemplary from start to finish - with special mention to Thomas Hurst, who is a credit to Mercedes Nottingham!"
2019-03-04,5,Would highly recommend. Service was great
2019-03-04,5,Lauren was very helpful and very calm when helping me find a new BMW. Cooper Cobham couldnt be more professional and I would recommend them as a good place to purchase a car.
2019-03-04,5,"Nathan Foster gave Great Customer Service
I would recommend to anyone."
2019-03-04,5,car done in time stated. Returned looking immaculate.
2019-03-04,5,"VW Bolton and the staff, especially Damien Dewhurst, have been nothing but great when it comes to me and servicing and booking appointments for my car. They make the process super easy for me. I’d like to thank them for their help."
2019-03-04,5,"This dealer has always been very helpful, efficient and courteous.
They make you feel valued as a customer. We had Hondas for many years before deciding to try a VW. Our current car is a VW Golf Estate with the 1,4 petrol engine. It is a lovely car all round. Easy to drive, frugal (43 mpg overall), comfortable and has enormous luggage capacity while feeling like a luxury car. A previous VW dealer was not so helpful when out Golf Plus developed a fault which is common with golf diesels, so Inchcape have been a good provider from sales to service"
2019-03-04,5,"lexus Leicester offers excellent service. The buying of a new car is a seamless and joyful experience with everyone from reception to finance to salesperson to service Department clued in and offering very friendly and professional advise and options.
You never feel under any pressure as everything is carefully explained.
Keep up this high standards, Lexus leicester.
B Dave"
2019-03-04,4,"A Good customer services experience from Anne and the team at Mercedes Oxford when I purchased a A180 in March 2019.

Although I wasn't able to purchase the car I wanted in the showroom they found me an alternative that met my needs."
2019-03-04,5,Very easy to deal with and negotiate.Fourth car from Derby and would recommend
2019-03-04,5,Great experience buying my first Mini from Cooper Croydon. I was constantly updated by Lefko and the factory on the build well done all at Cooper Croydon and Bmw mini.
2019-03-04,5,"Great buying experience with Jeff at Cheshire Oaks Audi, really happy with the deal and the service we received"
2019-03-04,5,"Absolutely 1st Class service from all , especially Michelle who gives it a real family feel of a buisness , takes it personal to deliver an outstanding customer service !!!!

Thanks again BMW Durham

Cheers Colin"
2019-03-04,5,Excellent service and staff. Real pleasure dealing with them and buying a new car.
2019-03-04,4,"Basically good as it usually is albeit with a couple of minor quibbles.

The parking remains a total nightmare and in no way complies with the BMW commitment that you will always be able to park at their dealerships. The staff do their best but there are just too many vehicles on site. To be honest I dread going there because of the parking difficulties and the risk my BMW will get damaged as a result. Also on the day of my visit, the waiting area was somewhat understocked with refreshments compared with my previous visits."
2019-03-04,5,"Very happy with the service I got from Lisa.

Sat Nav was installed and okay to use so far!

Was a bit disappointed as ask when booking the car in could I get help on a few things in the car and was told I could but nobody was there to help! (thank god for YouTube!)"
2019-03-04,1,"I have received poor service from start to finish. Tried to contact stockport branch on numerous occasions and had to leave messages as no answer and they never returned the calls. When I did eventually speak to someone in the correct department they had very little knowledge. I eventually booked my car in and was informed I could wait whilst they did it initially to then find out at a later date that due to the recall I would get complimentary valet and they would need to keep the car a few hours. On the day my car was in I again received poor service, I wasn't informed when mt car was complete and I could collect I had to chase again. I then picked my car up and it hadn't been valeted. They wasted a lot of my time and added a lot more stress to something that wasn't needed. Never use them again will stick with normal garages.

Thank you for your response, following my feedback to VW the manager called me up and apologised and offered me some compensation for my troubles, I really appreciated him calling and discussing and trying to resolve."
2019-03-04,5,"The staff were very helpful and knowledgable
I luv the mini and this is my 3rd purchase from the company"
2019-03-04,5,"My second purchase from Cooper Croydon Mini and couldn't be happier. Andy was great from start to finish, giving great advice and making sure I got what I needed without over selling. So pleased with my new car :)"
2019-03-04,5,"I took my car for MOT and service and had detailed video content from the technician and had great service and care, I was pleased with the work that was carried out and satisfied that I knew my car was done right."
2019-03-04,5,great customer service and overall service of my vehicle
2019-03-04,1,"I have bought many vehicles, and this was without doubt the most unprofessional hand-over experience I have known. We had an appointment at 11:00 pm to collect our new MINI. However after arriving promptly at 11:00 we were informed that despite our scheduled appointment that the salesman 'was with another customer'. After waiting half an hour (in which time he didn't even have the courtesy to walk over to us to apologise) we walked out in disgust and arranged instead to have the vehicle delivered to our home."
2019-03-04,5,"Despite unavoidable change of salesperson prior to vehicle handover, everything happened seamlessly, courteously, and efficiently by both salespeople concerned."
2019-03-04,3,"Booked car in for under warranty works. Some intermittent faults keep coming up. service guy came across like he didn't believe me? From my knowledge the car wasn't even taken out on the road they just plugged a computer in which read no faults so the car was released. Mercedes did advise me that the ECU needed some updates so they did them free of charge, could that have been the issue? Wasn't convinced so I have booked in with another Mercedes dealership from another franchise to rectify."
2019-03-04,5,"Highly recommend:
Very professional. Very accommodating. Dropped car off for service and used their business centre to work from for a few hours - car was ready while I carried on working - Great environment."
2019-03-04,5,"Saw a car on the web site that was at Malton, dropped them an email re a test drive later that day and got a call from the lovely Leon. Popped over for my test drive and bought the car. Leon went through absolutely everything with me and was so very helpful. He is even sorting my private plates out. The whole experience has been really nice, relaxed and easy."
2019-03-03,4,"Great experience, paperwork not fully accurate, log book when received shows incorrect surname. My surname is Lewis not Jones."
2019-03-03,5,Excellent and efficient customer service which I always get when I have my car serviced at Inchcape Romford.
2019-03-03,5,Amazing service
2019-03-03,2,"Our Mini One hadn't been inspected and 'prepped' for delivery in any way. First of all the scratches on the roof weren't dealt with as promised and the side panel is badly marked. The passenger window was jamming and one of the rear lights was out, the result was we could not use the car. We were told to call out Mini Assist as it was a security issue. Their response was very prompt but unfortunately the engineer couldn't fix the problem as the window had been malfunctioning for some time to the extent it was completely jammed open. After delivering the Mini to Barretts of Canterbury it had to be left with them and the engineer brought us home.
When I buy a car from a reputable Mini dealer I do not expect to be checking the car over on delivery especially as it's only one year old. We are now having to sort out the repairs, have the side panel sprayed and roof sorted. To me it was obvious you were aware of the problems and were selling it on the basis that if the customer doesn't see it - that's fine.
I bought my one year old Maserati over the phone, without seeing it from Leeds it was delivered in perfect condition and this is nothing less than I would expect. This looks like a case of 'buyer beware'."
2019-03-02,5,"Hilary Clarke is an amazing sales person. From my initial phone call to book an appointment to completion Hikarubwas engaging, professional and helpful. She listened to all of my needs and words and worked relentlessly to find me a perfect match.
Hilary kept in contact throughout the whole purchase process and often reminded me of everything I needed to do and when (terrible baby brain)!
I am extremely happy and recommend any one looking for a new mini ask for Hilary. I will be seeing her again when I need to upgrade again.
Perfect sales person in every way and makes a brilliant cuppa!"
