Date of Exp,Star Rating,Reviews
4/18/18,5,i purchased my car from Loughborough was treated with the upmost respect as a woman on my own was not fobbed of or put under any presure to buy just had my first service absolutely fab all the information could not be any better. thank you.
4/18/18,5,"A very good service from start to finish.
Kept me informed if my cars progress
throughout the day.
They said 4pm finish, and my car was finished
washed and waiting for me to collect at 4pm
Would recommend this Audi Dealer.
EXCELLENT SERVICE."
4/18/18,5,"Very hospitable, showed the way to a reception, you tell them why you are there.
You are asked if you would like to wait in the cosey lounge with t.v’s tables and comfy chairs and offered an assortment of drinks and when your car is already and valeted for you are given your keys.
Very pleased with my visit.
Excellent staffxxx"
4/17/18,5,"Seriously good service from Nicole from BMW Cobham. She was extremely professional , courteous , friendly and kind.
Nicole managed to organise a hire car for us when our car needed a new wheel.
She kept us up to date on our car's progress throughout the whole experience.
Nicole also provided us with all the necessary documents and invoices needed .
We were really delighted with the service .
Thanks BMW . Thanks Nicole. Well done."
4/17/18,5,"Car collected from work no problem. Work carried out and car cleaned. Car returned on time. No problems - telephone calls returned and the MOT was cheaper than I thought it would be. Very friendly and
professional. What more can I say.

David Beardmore"
4/17/18,5,"Service and MOT at Mercedes Benz Liverpool.

Customer service was excellent..given courtesy car for the day at no extra cost.

Would highly recommend."
4/17/18,2,"We have purchased brand new cars before but this experience was the low point. All our requests met with resistance / excuses.
On the day of collection the car was not even cleaned properly.
Such a shame that a reputed brand would not care to pay attention towards customer service. There is lots of scope for improvement."
4/17/18,5,Great service from Alan and his team. Car serviced on time and loan car provided by prior arrangement. Reported fault remedied without any issue and car ready on time with phone call to advise job done as promised. Very satisfied customer. Thank you.
4/17/18,5,"Great, attentive and courteous service from Alex Clubley and the team."
4/17/18,2,"Whilst looking for a BMW, first experience, having been recommended by friends, Coopers did not respond to my queries, even though that I made it clear that it was a cash sale.
I purchased my 116i Sport through a dealer in another county!
Moving forward, problems with the Drivetrain, went into Coopers, had my car in for specified problem, was told that it was rectified. It was apparent that it was not on my way to work the following morning. Numerous calls, no response. Not the first time of suffering total lack of communication. Still awaiting response after a further 2 calls. NOT GOOD."
4/17/18,5,Excellent service. My first visit to Cooper Mini in Croydon. I am very satisfied.
4/17/18,5,"Neil Cameron 'stepped in' when a colleague left.

Purchase and delivery process was:
professional, communicated well, accurate, detailed and effortless

Car was picked up 2 weeks before expected date"
4/17/18,5,"Booked my car in as had a safety recall. Brilliant service, work done at time arranged, great professional staff. Thanks."
4/17/18,5,"Really friendly staff, got me a great deal on my service and MOT. Kept me updated throughout. Very happy!"
4/17/18,2,"Booked car in before 8am for MOT & service and was told to come back about 4pm
500yds down the road in courtesy car acrid smoke billowing out of back of car
Given a very nice replacement courtesy car
Back at 4pm service not done yet will be about 6pm! Eventually serviced half an hour later not told of any delay tried to pay by credit card but problem with the card reader the only one on site!
Rushed valet service air freshener canister under seat and alloys not cleaned thoroughly
Overall not a great experience"
4/17/18,5,Just very obliging and pleasant and with a smile at that
4/17/18,5,Very pleased with the service from Inchcape. Rhys was very helpful.
4/17/18,5,"The people here are great, attentive and above all else efficient. Have to say after bad experiences with this dealership several years ago it has changed completely and I've no problems going back there again."
4/17/18,2,"Poor customer service. Booked car in for a service and after telling me that I would receive a video of the service, a printed report stating condition of the car and my service book to be stamped none of these have been provided. I now have the inconvenience of having to return to the garage to have the book stamped and to try and get a printed report. Also and even though they have a fixed service cost the rep quoted me a figure higher than their stated cost, when I challenged this he said he would reduce it.
Second time I’ve had a poor service at Inchcape Stockport and I won’t be returning again."
4/17/18,4,"Noisey waiting area

I think the on line booking and payment system is a excellent idea.

The actual B service took less time than anticipated and I was kept updated via email on completion and paper copy of the report before leaving .

My only gripe was that as I opted to wait in the lounge , I took my computer in the hope that I could do some work . Unfortunately due to the loud music I was too distracted . Would it be possible to have a 'quiet area' for people who genuinely want a little quiet time , maybe just to read the paper?

Apart from the noisey music in the showroom ,everything else was excellent *****"
4/17/18,5,"Really friendly helpful staff, will use them again."
4/17/18,2,"Customer parking appalling. Had to abandon car down a side road as no room in car park.
Kept waiting for 15 minutes to see service representative when dropping car off & 10 minutes when collecting the car.
Inchape did not follow Mercedes procedure for fault code on the diagnostic report."
4/17/18,5,Staff are always very polite and helpful. All work is very efficiently dealt with and car always handed back in lovely condition. My car needed work done under a safety recall (to ensure that the airbag didn’t deploy unsafely). Booking the car in was super easy to do and on the day the job was complete within the hour requested. The dealership also handled an ancillary small repair at the same time without any problem. Very impressive customer service.
4/17/18,5,Routine car service and MOT carried out professionally and with the minimum of inconvenience.
4/17/18,2,"First service for our E220 Coupe, after which engine warning lights were displayed that instructed me to stop driving immediately. Having contacted your service centre, I was left with no option but to cut short my working day to resolve a problem created by a poorly executed Service. Not very impressed with the whole experience and anticipate an acceptable outcome to the conversation on compensation that is yet to be had. I also bought a GLA from this dealership (at the same time as the Coupe) which is due its first service too - I am yet to decide whether I will return to this dealership for servicing or future sales."
4/17/18,5,The services was excellent finished ahead of time price was fair
4/17/18,5,"From the time of collecting of my car in the morning to time of return late afternoon the service was excellent. Driver was courteous,
Engineer gave a thorough report on work carried out and areas which may need attention by video link which was so helpful, finally by no means least was the service advisor who again was very efficient."
4/17/18,5,Very thorough and efficient and front off house staff excellent.
4/17/18,5,I was well prepared ahead of time by a phone call from Inchcape and the oil service took as long as I'd been told it would. I was given a comfortable seat and given a coffee while waiting. The car was valeted to a high standard. A trouble free experience.
4/17/18,5,The usual excellent standard we are used to.
4/17/18,5,"Excellent service, kept me fully aware of progress"
4/17/18,5,"The service that I have received from Coopers has been excellent. I cannot fault the treatment, courtesy and efficiency that I was shown. I was kept updated on progress and my car was returned in immaculate condition with everything in apple pie order. If you need an automotive repair carrying out then look not further than this company. Exceptional."
4/17/18,5,Excellent service and prompt attention.
4/17/18,5,friendly well organised service was quick returning my car in a very clean condition cost was good thanks
4/17/18,5,Wayne was very good and would definitely recommended him.
4/17/18,5,"Great customer experience, friendly, flexible and helpful all through the process - met my expectations."
4/17/18,5,"Great service as always, thanks for sorting me at such short notice."
4/17/18,4,"I had to put my car in for various issues, faults, service etc, and I had Callam looking after my car, who was a credit to the company, polite, dressed impeccably, approachable and not condescending at all, unlike some other car companies, I have dealt with. He explained everything, gave me an estimate as to how much it would cost, and showed me all the necessary functions of the courtesy car.
Unfortunately my visit was let down by a couple of things: booking the car in was a nightmare. I had to wait nearly 3 weeks for a courtesy car, despite my car having a warning light. ( Admittedly I could have got it in sooner, if I didn't need a car ). The lady who booked it in sounded bored and not particularly helpful. She did her job, but didn't really seem interested, at all.I was told that the car would be washed, which it was perfectly, and was told that it would be vacuumed , but it seemed that it was just the carpets. The car went in for a hands free problem, which despite being told there was nothing wrong, it still had the same problem when I got it back as it had when it went in. One of the guys, came out to see the problem, as it was thought that it may have been my phone, but he tried it on his, and to no avail. I have to book it in again. I know that the washing the hovering are done as a courtesy, but perhaps just having it washed would have suited.All in all , I wasn't particulary happy with the service I got except for Callam, who was great."
4/17/18,5,A very efficient and professional experience.
4/17/18,5,"I have has a series of Lexus cars so I expect 5 star service - no complaints, expectations met."
4/17/18,3,Sold me a used car with a boot liner. Forgot to fit boot liner.
4/17/18,5,"Fast, efficient and effective. Great service and excellent communication throughout."
4/17/18,5,"i,ve recently had my car serviced at stockport audi, Normally it would be a slight inconvenience, however i must add that Emma the young lady who came to collect and return my vehicle made the experience pain free.she was extremely professional and polite i am sure that she is an abolute asset to the company and i would highly recomend stockport audi."
4/17/18,5,"I booked my car in for an MOT, and was happily given a courtesy car for the day as I needed to get to work and pick up my daughter. When the car failed the MOT on it's tyres, I was informed in plenty of time and was able to organise an appointment elsewhere for the new tyres, book back into Inchcape 48 hours later, and have the MOT completed in just half an hour.
Great staff, great service - an easy experience all the way!"
4/17/18,5,Excellent customer service provided by Julie in Service Reception and specifically Gareth who provides a personable and attentive service that meets my needs. Both deserve praise and recognition for their attention to costoner engagement.
4/17/18,5,"Very professional. & a very positive experience, which is not always the case for women in garages."
4/16/18,5,Very good customer service but you do pay for it
4/16/18,4,"Booking a service, dropping the car off and collecting the car were all easy. The only disappointing thing was the car valet. All wheels left filthy and body work left to dry smeary. Not what I normally expect."
4/16/18,4,Everything was fine apart from supposed to be 90 minute service and ended up 3 hours which was very disappointing.
4/16/18,5,"I would highly recommend Mini Banstead. Excellent customer service from Alex Daniels. He kept me up to date with how my purchase was going, and couldn’t do enough to help. Made buying a car a lovely experience."
4/16/18,5,"Very professional salesman named Dean. Nothing was too much trouble. Because we were travelling a considerable distance, he provided a video clip and commentary on all aspects of the vehicle before I arranged to view it. Once I decided to purchase the vehicle he was very accommodating in offering to pick me up from the railway station to avoid me taking a taxi. He made sure I was aware of all aspects of operating the controls prior to me leaving the dealership.
The experience was entirely satisfactory."
4/16/18,5,Excellent service
4/16/18,5,"Just had my car serviced at Colchester
Staff in service department were brilliant and very attentive without being pushy.. we were very happy with the whole experience and will definitely be returning .. great vibe when you first walk in too !!"
4/16/18,4,"nice pleasent staff, very courteous, only gripe you dont get anything extra for your money, but i suppose that is audi and not the dealer, all said very pleased with my purchase."
4/16/18,5,Excellent service
4/16/18,5,"Very helpful and knowledgeable staff. In particular, can’t praise Laura highly enough for her advice and help in choosing our new car."
4/16/18,5,"Dropped my car off for MOT at 8.30, then went away for an hour.
When we got back we were told it was complete and being valeted. We were offered tea and coffee while we were waiting.
Staff were professional, friendly and efficient.
Would definitely go back."
4/16/18,5,Very good service and kept informed throughout process
4/16/18,5,"Good reliable check, very impressive, had the check filmed and transferred to my iPhone, brilliant. All clean as well.
Thank you."
4/16/18,5,Excellent service start to finish
4/16/18,5,A slick process and I was kept informed of the progress of my service. The staff are very friendly and accommodating.
4/16/18,3,"Nice enough people, but marked failure to complete fitting tyres properly (twice) means I am dropping their rating. They let an unhappy customer go.."
4/16/18,2,"When you call there is no answer, When I went there in person I waited 20 minutes before anyone came to the front desk. Not happy about that. A company like Mini should be able to staff their branches properly. Only giving an extra star because the staff is friendly."
4/16/18,1,"A bit of a wait but the desk staff were pleasant and helpfull
And even better there was no problem with the car."
4/16/18,5,"excellent service in every way,"
4/16/18,5,"Very slick well oiled system.
Repairs carried out as I would wish.
Pietr was very polite and courteous"
4/16/18,5,"Really lovely team at Swindon Audi. I called about a car and left my name and number and was called nearly straight back to get booked in for a test drive. Long test drive too, I know some car places only allow a small test drive but it was a good test drive route that really gave you a chance to 'drive' the car.

Kevin was the sales rep that dealt with the myself and was so helpful and answered any queries I had. Kevin and his financial manager Dave were able to sort out an affordable monthly cost to myself with a deposit that I was happy to pay.

The car received a service, 12 months MOT and new car mats before I drove it away!!

Overall, a lovely experience from a lovely team :)

Emily Soule"
4/16/18,5,"Courteous, efficient service and very helpful staff."
4/16/18,5,Very professional and informative service. We found it a very easy process purchasing our car here.
4/16/18,5,"Recently returned to Lexus Nottingham after a few years gap with none Lexus cars (regretfully).
Still highly delighted with the care and attention received at this particular Lexus dealership. The staff are courteous and professional from initial reception through to the Service Manager and technicians - faultless !"
4/16/18,2,I would not purchase another vehicle from here...
4/16/18,4,"The only reason I haven't given five stars is that I found out on the day that my service had been booked for first thing, but my MOT was booked for 4pm rather than straight after the service. This wasn't communicated to me when I made the booking. Luckily, the manager was able to shuffle the bookings and move the MOT to 2pm and I had my car back by 3pm. The staff were friendly, attentive and offered refreshments while I waited for the first 30 minutes. The premises were clean and comfortable."
4/16/18,5,Highly recommended!
4/16/18,1,We went to purchase a new Mini Cooper Countryman on Saturday from Mini Cooper Banstead and on arrival were informed that they had just discovered ( half an hour before collection) that the car had no navigation system in it. This is meant to be standard fitting in a Countryman so signifies a major production problem. So no new car . A major let down but today received “a how did we perform email from Inchcape” . Is this good customer service - discuss !
4/16/18,5,Great staff everything was as they said it would be. Danielle was brilliant
4/16/18,4,"A quick telephone call to book in the service but on the day it took half an hour to just drop off the key.
The team kept me informed on progress through the day of the service and completed when they promised."
4/16/18,5,"I have just had my first service at this dealer. The staff were very friendly, the task was carried out in the allotted time. Video footage supplied and there were no problems. I will definitely use again."
4/16/18,5,"Extremely satisfied
The booking process was easy and the staff very helpful. On the day of dropping the car off I was met and the hand over was very smooth. The time that I was told to expect the car back was extremely accurate. On receiving the car, the work was explained. The car washed and ready to go. Very happy with the service received."
4/16/18,5,Had a safety recall. Everything on time. Mechanic Phil did health check and video. Sameera looked after me well and as usual the experience at Inch cape Stockport was superb
4/16/18,5,"excellent service at west london vw (brentford) professional and friendly staff.

however, having been advised that a cambelt is due for renewal, and being advised that as i have a mk7 golf it does not fall under the fixed price service advertised on the vw website of £449 (£499 with waterpump) and was estimated to be around £700, and after being sent the email following the service and mot my car was there for, the email advised me that a cambelt change would actually cost me £1,076.12, needless to say i went looking elshwere and found the job could be done for under £350 especially as there's no guarantee the cambelt would last any longer or there be less of a chance of it breaking if done by vw."
4/16/18,5,"Customer service at this Mini garage in Ipswich is always excellent. Had my mini serviced there last week and couldn't fault it, from the great coffee to the friendly staff and a timely service where they also replaced my brake pads and cleaned the car inside and out. The courtesy car was also a mini convertible which was a nice touch."
4/16/18,5,had a great service assisting my Granddaughter finding a new car and getting her on the road for this Sunday past - thank you.
4/16/18,5,Great service... truly professional and thorough...
4/16/18,5,"The pick up and delivery of my car on the day of the MOT went smoothly and according to plan.I was not in the country on the day so left all arrangements to my daughter.I received a video from the service team, very nice touch I thought. It was a pleasure."
4/16/18,5,Excellent handling from start to finish - great assistance in getting a service appointment and attentive friendly attention at the dealership. The time allocated was met and the return time brought forward. The car was nicely valeted and drove away happy!
4/16/18,4,"Vehicle collection was efficient and on time.
Service carried out in good time and only wiper blades needed as an extra cost
Vehicle returned sparkling clean"
4/15/18,5,Great customer service!
4/15/18,5,I found both the receptionists and advisor quite helpful.
4/15/18,5,"Friendly service. Very thorough and goes the extra mile. When my car was brought back to me after it’s MOT the driver noticed my washer fluid sign was on, so took my car back to get it filled up which I really appreciated."
4/15/18,2,"I can't really comment on the oil and air-con service as I'm not an engineer but there didn't seem to be much work done to justify the cost of £365. It didn't take them long, just 2 hours including valet. It was by far the worst valet I've ever had at a BMW garage with no attempt to clean the leather seats - they were left with muddy marks all over them. £15 at the local shopping centre gets far superior results. Poor."
4/15/18,3,"So generally ok.
The chap I met was fine but my hire car was not ready. When it was brought round the seats were down and it was dirty. Clearly not cleaned from the night before.

Service seemed ok, but 2 of the problems i had were not fixed due to not having the correct CD to upgrade my satnav/media player.

When paying over £40k for a car you expect a little better service and a stock of parts (or CDs).

Not great. Might try Derby next time."
4/15/18,4,"Great service from the staff, a speedy and efficient experience BUT drivers seat and backrest were soaked when I drove away, to the extent that the dampness passed through my jacket to my shirt! Not such a great experience"
4/15/18,5,Very good service with one very minor niggle had to remind them the car was under a service plan.
4/15/18,5,"Great service, friendly and efficient"
4/15/18,5,"I really like and trust this dealership. It restores my faith in car industry customer service. Everyone I have met is really friendly and helpful they will always try and accommodate you. At my yearly service & MOT I feel I get honest technical and customer focused advice unlike the Mercedes dealerships I used in London.
Would highly recommend."
4/15/18,5,Very prompt . Good welcome . Reasonable price
4/14/18,4,"Excellent service. Good staff. Work completed within 2 hours. However I consider £360 a very high price for an oil change, pollen filters and inspection. Not impressed."
4/14/18,5,"We recently purchased an Audi TT from Inchecape used car centre in Burton on Trent...On having some issues with the car we chose not to take it back to Burton, but to use Inchcape Audi in Macclesfield..The service we have been given is second to none. From the first phone call to reception, to dealing with the very friendly service department (Donna and Matt ), we knew we had come to the rite place..We would highly recommend this dealership to anyone who would require an excellent service from a great team...
Gary and Wendy Kirkland...."
4/14/18,5,I have always had excellent service at Malton BMW.
4/14/18,5,"Had a problem with tyres.
Mercedes booked the car in and checked all tyres and gave thewheels a good clean.
Also updated the car so I can use mercedes me.
Very helpful"
4/14/18,5,very well organised and professional
4/14/18,4,"On arrival very quick and friendly attention. The car was taken immediately for its routine servicing and was ready for collection as advised earlier - no delays. The car was clean and presentable having been cleaned over. As far as the servicing and staff attitude is concerned, I would give 5 stars. The only surprise was the expensive cost of the service, it would have been a good idea to enquire after this to avoid the surprise when collecting the car."
4/14/18,5,Had a minor accident requiring body work repair. My car was taken in the next day. I was updated on progress throughout and it was back with me within four working days looking good as new. Very pleased. I've used Cooper Chelmsford's service and body shop facilities for many years now and have always found them to be excellent.
4/14/18,5,"Bought my new car from Tetbury Audi, I have no hesitation in recommending this company"
4/13/18,5,"Thanks to Aaron for going the extra mile and staying a bit later so I could collect my car, and thanks to the cleaning team - it is a different car!"
4/13/18,4,Yes treatment was 1st class regarding initial brake and light problems. Would have given 5 stars if mechanics had looked at engine noise which I highlighted to the service administrator. Car is still tapping which means another visit which takes up time when it all could have been dealt with in one visit.
4/13/18,4,"Car was due for service and 1st MOT Inchcape met me on arrival service details were explained and I was kept informed by video link of part of the work being carried out . Everything was carried out on time and I had no problems only downside was the cost of supplying and fitting of wiper blades was a bit high at £35 compared to having them fitted at say Halfords, but then it is a main VW dealership."
4/13/18,3,"Recently bought a nearly new used mini from them. Service OK, though they wouldn't come down a penny on the price and made me feel like they were doing me a favour when I negotiated an umbrella and a full tank of petrol from them. Not much in the way of good will gestures to make you feel like you've got a good deal or value for for money - they just didn't seem too bothered at all really. Waited around for 1 1/2 hours on pick up day due to their finance department not getting back to them to say my payment had cleared, though they did sort it all out in 24 hours as opposed to the normal 48 hours for me. Also put the wrong address on my ownership docs which is a bit of a pain to send back to the DVLA. Generally quite underwhelmed by the whole experience really - for that kind of money I want to feel like a valued customer which I just didn't."
4/13/18,5,Very good staff helped with appointment and put problem to car right
4/13/18,5,Good attention to detail and took the time that was promised.
4/13/18,1,"No answer on the phones, then put through to service ,no one there.
Disgraceful, I wont be purchasing any new car from you again.
I have purchased 4 cars in the last 2 years."
4/13/18,5,"The booking procedures were excellent with choices on offer
Welcoming friendly staff in the office/showrooms
Comfortable waiting area with free tea and coffee
Free valeting"
4/13/18,5,"Great service from the service department at Cooper BMW Banstead.
Graham and his team can not do enough to make make it a pleasant experience from offering drinks to regular updates on the progress of your car."
4/13/18,5,"I always enjoy a visit to Inchcape at Stockport even though it usually costs me money.
I have always found the staff to be pleasant and extremely helpful and the showroom is very comfortable.
Lots of tea and coffee.
My wife is always very apprehensive when I am in the showroom looking at all the new VWs!
My car is running well after the service and we are looking forward to our drive up to Inverness in the near future.
Keep up the good work."
4/13/18,3,"Car booked in OK for service and warranty work.
Loan car was not clean, smelt like a McDonalds and typically had no fuel.
Promised a call when the work was done and arranged to collect the car at 5pm. Received a call at 16:55 as I was walking into the showroom.
The paid for service was done but the warranty work had not, priorities????
MB declined the warranty - warped discs after 15k miles as this was not a warranty issue!!!! unbelievable .
Promised a call from the Warrington warranty guy today but so far , I suspect he is a busy guy ( which is not a good sign)
Mercedes - never again"
4/13/18,5,I’ve used this company since 2009 and can fund no reason to change garages or my VW motor car. This is my 2nd VW diesel and at my age will make this model last.
4/13/18,4,"This was my first experience of Inchcape Colchester having purchased a new car 12 months ago from another VW dealer. The attending service agent, George, was very polite and did a first class job in signing me in and taking care of providing me with courtesy car promptly.

On a slight negative note, I had reported a small intermittent fault on my car's info system last year but was informed than that ' I would need to prove it', so I asked that it was put on record at Colchester should it recur. I was informed by George, however, that there was nothing mentioned on my file . That was a little disappointing to learn as this fault does still appear from time to time and I do not see why I should have to pay for this if I put the car in for this matter at a later date.

It remains to be seen whether I use Colchester for next service, as I may try Chelmsford in order to gain a comparison on service level."
4/13/18,4,"Work completed on time.Car returned clean and tidy, Good explanation of work carried out,"
4/13/18,5,"excellent service, professional and knowledgeable staff, great customer experience"
4/13/18,5,"Very helpful service staff, particularly Paul who sorted a service plan out for us."
4/13/18,5,Great customer service
4/13/18,5,"Took my vehicle to Cooper Colchester . The service I received from Callum and Alicia in the Service Dept was second to none. Great friendly people, good communication through out."
4/13/18,5,"Every member of staff I spoke with were really helpful and nothing seemed too much to ask for.
They found the faults on my car and cleaned my car. Very helpful and very polite.
I wouldn’t hesitate to take my car back.
Thank you for the nice experience of brilliant customer service."
4/13/18,5,Great service from start to finish and professional and friendly staff at Cooper malton
4/13/18,4,"Good service, would like a quicker turnaround on drop off if possible.
Also price is very high - would like some kind of lower tariff for long clients."
4/13/18,5,Good service by all today
4/13/18,5,I visited MB to return my car for a recall. The booking service was excellent and my treatment on the day was very courteous and polite. The work was completed on time and I'm glad my car was given a clean bill of health.
4/13/18,3,"Staff at Cooper BMW Tunbridge Wells are pleasant and helpful, although no more so than other local main dealers (and not as good as our local VW dealer who we also use regularly).

The main problem is their prices, which are high. To diagnose and replace a faulty NOx sensor was almost £650. While these sensors aren’t cheap, I’m pretty sure I could have got the work done for substantially less elsewhere. Will check out independent BMW specialists."
4/13/18,3,"Sent car in because alarm kept going off when locked and bonnet up warning light constantly on. Advised problems might be linked and that the bonnet micro switch might be causing the problem. Charged £136.00 to investigate and further £100 plus to fit parts, Total £399.00 all for about 1 hours work plus inexpensive parts. Arrived with vehicle at 09.45 and had to wait until 4.15pm!

Vehicle given ""Health Check"". I was advised that exhaust was leaking and that it would not pass MOT. They wanted £826.00 to fix. Took it to two other independent garages, both said only a pin hole, nothing to worry about and that it would not fail MOT as emissions were ok. Also told that pin hole could be fixed with very simple weld.

Feel that Mercedes Coventry are trying to rip me off. They have always serviced the car, but now thinking seriously of going elsewhere"
4/13/18,1,"Bought car with 1300 miles on clock was told it was immaculate, delivered with two herbed wheels, stone chipped headlight and 2 steamed up headlights! Not whats expected for £27k pics sent 3 days on no offer of help to repair the car just ""Talking to manager about maybe fixing one wheel"" RUBBISH"
4/13/18,5,"Extremely satisfied with experience with the service department at Inchcape Toyota at Burton. Greeted on entering showroom and shown to the service counter, the service advisor explained everything that would be done and then went through the operation of the courtesy car , before leaving I was asked if I wanted a complimentary wash and vacuum on my car. Many Thanks Inchcape Burton"
4/13/18,5,"Very easy, quick and efficient."
4/12/18,5,"I can not speak highly enough of East Kent Audi, especially the sales executive Laura. From the moment I walked in to the showroom to the minute I left with my car, she went above and beyond to make sure I got the car I wanted and was always kept in contact letting me know where my car was and if I had any questions with weekly emails.

I want to thank Claire and especially Laura for their excellent service. I am over the moon with my car and couldn't be happier. Am definitely recommending you to everyone looking for a new/ used car"
4/12/18,5,The guy in your Parts Dept couldn't have been more helpful and pleasant to deal with (and the part couldn't have arrived faster).
4/12/18,1,"Not impressed , car was sat in car park an hour before the workshop decided to start work, a very lengthy 3 1/2 hr work for a simple safety recall!"
4/12/18,5,Staff went the extra mile
4/12/18,5,"I booked my annual service with Inchcape over the internet. I had the option of a slot the next day but this was not convenient for me and I chose a date about a week away. A reassuring email arrived promptly. I asked for the car to be collected from my home and returned there. This all went very smoothly - the polite and friendly driver phoned before collection and again before returning the car. The car was returned in good condition, and very clean inside and out. There was a clear report on the car's condition with the returned paperwork. The service was rounded off by a courtesy call to check that all was well."
4/12/18,5,Polo subject to safety recall. (Towing eye). Very easy to book in for the remedy. Excellent service which included free visual inspection (video emailed) and car valet. Mentioned a minor problem with my wife's Tiguan and was invited to bring in next day. Problem solved. Well done Naomi!
4/12/18,2,Advised 30k was major service and I couldn't wait for my car as it would take too long. The only major thing was the price. Twice as much as other garages. Told brake fluid change due in two months when I picked the car up but not when I dropped it off. I won't be back.
4/12/18,5,"Excellent level of service and attention to detail.
Quality product reflected by the professional staff who offer a customer experience which is second to none."
4/12/18,5,"Been in for recent recall on my c class coupe,it couldn't have gone any better,very professional outfit at inchcape kidlington oxford,even gave my car a valet! Very pleased indeed."
4/12/18,5,Excellent service from start to finish. Done all they could to service car and have ready by the time I requested.
4/12/18,5,Great attention to detail - and kept informed - would recommend highly.
4/12/18,5,Excellent service.
4/12/18,5,"Very professional, work carried out within expected timescale kept up to date re progress excellent staff and service."
4/12/18,5,"Totally reccommend! Nothing but pleasure working with these people, Adam Harrod sold me a car that I picked up Tuesday, he was so helpful and made the whole process so easy and enjoyable"
4/12/18,1,"DISGUSTING !!! Basically held hostage until I paid for something that I shouldn’t have. No customer service at all terrible, avoid at all costs"
4/12/18,5,"Efficient service on the day and the service manager was very good at rectifying my situation so that I was happy. The information I was given on booking was wrong and the time of my appointment had been changed without anyone notifying me, however the service manager made sure that my car was ready for me in the time slot that I had originally been given."
4/12/18,5,"Very helpful and welcoming staff, efficient and easy to understand service experience. Will be returning."
4/12/18,5,"Exceptional service, I’ve bought many Mercedes cars but this time the service i received from a Thomas was first class - thank you"
4/12/18,4,Darren provided the upmost customer service to me with in depth knowledge & expertise. Very happy customer
4/12/18,3,Was promised the car was going to be washed and valeted and wasn't
4/12/18,5,"Amazing experience with Audi ,did get to understand our needs from first moment .
Sam A (the gentleman)he was amazing person very professional and friendly (if we could we will give him a 10 star rate.
We will definitely recommend Audi and Sam A for our friends and relatives."
4/12/18,5,"I had my first experience of VW Inchcape Cheltenham and I have to say it was superb from start to finish. Everybody that I came into contact with was totally focused on delivering the best customer service. As I was waiting for my car to be serviced, I had the opportunity to listen and observe and every customer was treated in the same delightful manner. Special mention to Angela, who dealt with me and the lady on reception who went out of her way to make people feel welcomed and kept them informed throughout. Well done all!!"
4/12/18,5,Exemplary service from booking through to completion and vehicle return
4/12/18,5,Brilliant service. Picked car up and dropped off and time they said! Car was spotless when it come back. I will always shop at Audi because of the quaility and service
4/12/18,5,Works were completed to a good level and a full explanation of the works undertaken together with a supporting video was provided. Ben Lempriere who served me was very helpful and kept me informed of the works progress as I was waiting for my car. The customer office facilities provided on the upper floor was well equipped and allowed me to works whilst I was waiting for my Vehicle.
4/12/18,5,"Car services do not get better than this.
After buying our Tiguan from Inchcape VW and having a good experience, we made a point of going back for the first service, despite being more than 40 miles away.
Pleased to report we were not disappointed and plan to use Inchcape in future.
Well done Team Inchcape!"
4/12/18,4,"To be fair, 4 stars doesn't quite seem enough, and 5 just a tiny bit too many. My review is of the whole experience, so covers the communication from BMW and the dealership too.

Both were really good, in particular the gentleman from the dealership, who couldn't have been more friendly, polite and (importantly) knowledgeable.

My only criticism is that the communication that came direct from BMW, and what I subsequently received from the dealership, in terms of what stage of the process the car was at, and when it was likely be delivered, didn't always (100%) go hand in hand.

A minor quibble, as I would usually prefer to have too much communication than to little (and this was much better than when I purchased an Audi 12 months or so ago), but that's the difference between a 4.5 and a 5.0....."
4/12/18,5,"Excellent, attentive service from reception staff, Service supervisor from delivery of the vehicle to pick up"
4/12/18,5,Jamie-Lee was excellent in her communication. Friendly staff and was made very comfortable for my short wait. Thank you.
4/12/18,5,Excellent customer service from my first enquiry to the hand over of my new BMW X6 especially like to thank Oliver Gutierrez for his friendly and professional approach.
4/12/18,5,"Excellent as always, most helpful and informative."
4/12/18,3,could be better but all issues were resolved in the end so thanks
4/12/18,4,"Great service from friendly approachable staff.
Car was serviced within the timescale originally stated. Car was valeted within that time also."
4/11/18,5,"Very efficient & friendly service, Victoria was extremely helpfully. Couldn’t have asked for more. Would definitely return 😊"
4/11/18,5,"Excellent service from Charlotte and other showroom staff at Cooper Mini Durham.
Options clearly explained, paperwork sorted efficiently and car ready for collection at agreed time & date."
4/11/18,5,"There is always a warm welcome here - pleasant, and smiling receptionists and excellent coffee!
A loan car had been made available for me but, when I was told the work would take only 3 - 4 hours, I decided to walk to the shops and leave the car for someone else's use.
True to their word, I received a call after just 3 hours that my car was ready for me. It had been thoroughly cleaned, inside and out and I drove away a very happy customer!"
4/11/18,5,Brilliant service Michael taylor and sam axhija both went above and beyond in helping me purchase my car. Even when the finance company didnt release the funds they both went out of thier way to get it sorted asap so i could get the vehicle amazing service very polite and extremely helpful
4/11/18,5,"Quick, professional and courteous"
4/11/18,4,"No issues with the MOT experience as such.....well looked after as usual....comfortable waiting area with good coffee.....but Inchcape has not reacted to the difficulties on arrival in finding a parking space....customers driving in circles looking for a space....and now cones blocking off access to the used vehicle display area where numerous spaces were available....the issue needs addressing !

Philip"
4/11/18,5,Outstanding service from start to finish!
